parcel_id,season,year,crop_type,cultivated_area_acres,production_kg,yield_kg_per_acre,market_price_per_kg,gross_income_rs,yield_category
AP_ANP_00103,Rabi,2025,Bengal Gram,2.27,1133.4,499.3,65,73671.0,
AP_ANP_00103,Summer,2025,Sunflower,1.9,2063.8,1086.2,52,107317.6,
AP_ANP_00104,Kharif,2025,Groundnut,5.06,4885.4,965.5,58,283353.2,
AP_ANP_00104,Rabi,2025,Sunflower,6.08,3914.9,643.9,52,203574.8,
AP_ANP_00104,Summer,2025,Vegetables,6.41,38579.2,6018.6,18,694425.6,
AP_ANP_00105,Kharif,2025,Foxtail Millet,6.98,6013.3,861.5,45,270598.5,
AP_ANP_00105,Rabi,2025,Maize,3.99,9822.2,2461.7,20,196444.0,
AP_ANP_00105,Summer,2025,Groundnut,7.39,8209.6,1110.9,58,476156.8,
AP_ANP_00106,Kharif,2025,Foxtail Millet,1.56,761.6,488.2,45,34272.0,
AP_ANP_00106,Rabi,2025,Maize,4.24,9912.7,2337.9,20,198254.0,
AP_ANP_00106,Summer,2025,Maize,7.36,16374.5,2224.8,20,327490.0,
AP_ANP_00107,Kharif,2025,Foxtail Millet,2.1,1381.0,657.6,45,62145.0,
AP_ANP_00107,Rabi,2025,Groundnut,7.82,7986.6,1021.3,58,463222.8,
AP_ANP_00107,Summer,2025,Vegetables,4.68,34179.0,7303.2,18,615222.0,
AP_ANP_00108,Kharif,2025,Paddy,4.97,9412.7,1893.9,22,207079.4,
AP_ANP_00108,Rabi,2025,Bengal Gram,6.12,3218.5,525.9,65,209202.5,
AP_ANP_00108,Summer,2025,Maize,7.24,13830.6,1910.3,20,276612.0,
AP_ANP_00109,Kharif,2025,Paddy,3.33,9894.1,2971.2,22,217670.2,
AP_ANP_00109,Rabi,2025,Bengal Gram,4.91,2830.1,576.4,65,183956.5,
AP_ANP_00109,Summer,2025,Groundnut,5.86,6266.7,1069.4,58,363468.6,
AP_ANP_00110,Kharif,2025,Cotton,3.51,3284.7,935.8,70,229929.0,
AP_ANP_00110,Rabi,2025,Maize,1.66,3094.1,1863.9,20,61882.0,
AP_ANP_00110,Summer,2025,Groundnut,6.96,9481.6,1362.3,58,549932.8,
AP_ANP_00111,Kharif,2025,Red Gram,5.33,2688.5,504.4,82,220457.0,
AP_ANP_00111,Rabi,2025,Groundnut,0.69,558.4,809.3,58,32387.2,
AP_ANP_00111,Summer,2025,Maize,5.87,16540.5,2817.8,20,330810.0,
AP_ANP_00112,Kharif,2025,Groundnut,2.4,2009.5,837.3,58,116551.0,
AP_ANP_00112,Rabi,2025,Bengal Gram,4.29,3247.5,757.0,65,211087.5,
AP_ANP_00112,Summer,2025,Maize,3.04,8022.3,2638.9,20,160446.0,
AP_ANP_00113,Kharif,2025,Foxtail Millet,2.29,1029.8,449.7,45,46341.0,
AP_ANP_00113,Rabi,2025,Bengal Gram,2.32,1933.5,833.4,65,125677.5,
AP_ANP_00113,Summer,2025,Vegetables,6.92,49485.6,7151.1,18,890740.8,
AP_ANP_00114,Kharif,2025,Pearl Millet,1.56,1097.0,703.2,40,43880.0,
AP_ANP_00114,Rabi,2025,Maize,2.93,4904.5,1673.9,20,98090.0,
AP_ANP_00114,Summer,2025,Groundnut,5.25,6379.3,1215.1,58,369999.4,
AP_ANP_00115,Kharif,2025,Paddy,1.86,4866.3,2616.3,22,107058.6,
AP_ANP_00115,Rabi,2025,Sunflower,3.66,4117.1,1124.9,52,214089.2,
AP_ANP_00115,Summer,2025,Vegetables,6.63,31221.3,4709.1,18,561983.4,
AP_ANP_00116,Kharif,2025,Red Gram,4.93,2139.6,434.0,82,175447.2,
AP_ANP_00116,Rabi,2025,Groundnut,5.18,5110.6,986.6,58,296414.8,
AP_ANP_00116,Summer,2025,Maize,4.64,11007.5,2372.3,20,220150.0,
AP_ANP_00117,Kharif,2025,Pearl Millet,7.81,6950.1,889.9,40,278004.0,
AP_ANP_00117,Rabi,2025,Sunflower,1.36,1218.6,896.0,52,63367.2,
AP_ANP_00117,Summer,2025,Vegetables,7.89,42253.3,5355.3,18,760559.4,
AP_ANP_00118,Kharif,2025,Groundnut,4.34,5291.3,1219.2,58,306895.4,
AP_ANP_00118,Rabi,2025,Groundnut,5.74,5635.5,981.8,58,326859.0,
AP_ANP_00118,Summer,2025,Maize,2.14,5970.8,2790.1,20,119416.0,
AP_ANP_00119,Kharif,2025,Cotton,4.44,3121.3,703.0,70,218491.0,
AP_ANP_00119,Rabi,2025,Maize,2.54,3903.5,1536.8,20,78070.0,
AP_ANP_00119,Summer,2025,Sunflower,7.36,4286.5,582.4,52,222898.0,
AP_ANP_00120,Kharif,2025,Pearl Millet,1.0,702.6,702.6,40,28104.0,
AP_ANP_00120,Rabi,2025,Bengal Gram,4.23,3519.8,832.1,65,228787.0,
AP_ANP_00120,Summer,2025,Sunflower,1.3,777.4,598.0,52,40424.8,
AP_ANP_00121,Kharif,2025,Foxtail Millet,7.05,4925.8,698.7,45,221661.0,
AP_ANP_00121,Rabi,2025,Bengal Gram,5.0,3995.0,799.0,65,259675.0,
AP_ANP_00121,Summer,2025,Maize,1.82,6058.4,3328.8,20,121168.0,
AP_ANP_00122,Kharif,2025,Red Gram,6.28,3209.1,511.0,82,263146.2,
AP_ANP_00122,Rabi,2025,Sorghum,3.15,4305.7,1366.9,28,120559.6,
AP_ANP_00122,Summer,2025,Vegetables,1.88,6489.2,3451.7,18,116805.6,
AP_ANP_00123,Kharif,2025,Foxtail Millet,3.42,1861.5,544.3,45,83767.5,
AP_ANP_00123,Rabi,2025,Groundnut,3.17,3814.5,1203.3,58,221241.0,
AP_ANP_00123,Summer,2025,Groundnut,2.73,2993.4,1096.5,58,173617.2,
AP_ANP_00124,Kharif,2025,Red Gram,2.11,665.9,315.6,82,54603.8,
AP_ANP_00124,Rabi,2025,Sorghum,2.47,2658.0,1076.1,28,74424.0,
AP_ANP_00124,Summer,2025,Vegetables,0.89,4878.8,5481.8,18,87818.4,
AP_ANP_00125,Kharif,2025,Paddy,5.17,12738.4,2463.9,22,280244.8,
AP_ANP_00125,Rabi,2025,Sunflower,3.08,2298.0,746.1,52,119496.0,
AP_ANP_00125,Summer,2025,Sunflower,3.6,3576.2,993.4,52,185962.4,
AP_ANP_00126,Kharif,2025,Red Gram,1.07,362.6,338.9,82,29733.2,
AP_ANP_00126,Rabi,2025,Bengal Gram,0.52,509.9,980.6,65,33143.5,
AP_ANP_00126,Summer,2025,Maize,0.54,921.3,1706.2,20,18426.0,
AP_ANP_00127,Kharif,2025,Paddy,7.38,14697.3,1991.5,22,323340.6,
AP_ANP_00127,Rabi,2025,Maize,7.63,18251.0,2392.0,20,365020.0,
AP_ANP_00127,Summer,2025,Maize,1.89,4883.4,2583.8,20,97668.0,
AP_ANP_00128,Kharif,2025,Foxtail Millet,5.44,4058.8,746.1,45,182646.0,
AP_ANP_00128,Rabi,2025,Sorghum,6.87,5493.9,799.7,28,153829.2,
AP_ANP_00128,Summer,2025,Groundnut,4.17,3564.5,854.8,58,206741.0,
AP_ANP_00129,Kharif,2025,Red Gram,5.52,1778.0,322.1,82,145796.0,
AP_ANP_00129,Rabi,2025,Bengal Gram,4.91,4908.0,999.6,65,319020.0,
AP_ANP_00129,Summer,2025,Groundnut,4.67,4815.7,1031.2,58,279310.6,
AP_ANP_00130,Kharif,2025,Cotton,2.73,3152.1,1154.6,70,220647.0,
AP_ANP_00130,Rabi,2025,Sorghum,7.78,10545.0,1355.4,28,295260.0,
AP_ANP_00130,Summer,2025,Maize,4.06,13089.8,3224.1,20,261796.0,
AP_ANP_00131,Kharif,2025,Foxtail Millet,6.72,2812.3,418.5,45,126553.5,
AP_ANP_00131,Rabi,2025,Groundnut,4.97,4279.2,861.0,58,248193.6,
AP_ANP_00131,Summer,2025,Maize,1.4,2315.5,1653.9,20,46310.0,
AP_ANP_00132,Kharif,2025,Paddy,3.81,9015.6,2366.3,22,198343.2,
AP_ANP_00132,Rabi,2025,Sunflower,4.79,5090.8,1062.8,52,264721.6,
AP_ANP_00132,Summer,2025,Vegetables,4.54,28639.7,6308.3,18,515514.6,
AP_ANP_00133,Kharif,2025,Paddy,7.14,19008.1,2662.2,22,418178.2,
AP_ANP_00133,Rabi,2025,Groundnut,2.25,1613.5,717.1,58,93583.0,
AP_ANP_00133,Summer,2025,Groundnut,7.03,5025.7,714.9,58,291490.6,
AP_ANP_00134,Kharif,2025,Paddy,7.54,22004.0,2918.3,22,484088.0,
AP_ANP_00134,Rabi,2025,Sorghum,7.98,7027.2,880.6,28,196761.6,
AP_ANP_00134,Summer,2025,Sunflower,6.25,4883.8,781.4,52,253957.6,
AP_ANP_00135,Kharif,2025,Paddy,4.86,10596.7,2180.4,22,233127.4,
AP_ANP_00135,Rabi,2025,Maize,3.49,5875.1,1683.4,20,117502.0,
AP_ANP_00135,Summer,2025,Groundnut,3.02,3218.7,1065.8,58,186684.6,
AP_ANP_00136,Kharif,2025,Groundnut,4.0,3631.6,907.9,58,210632.8,
AP_ANP_00136,Rabi,2025,Bengal Gram,6.9,5722.2,829.3,65,371943.0,
AP_ANP_00136,Summer,2025,Maize,4.92,10108.1,2054.5,20,202162.0,
AP_ANP_00137,Kharif,2025,Paddy,3.38,9300.1,2751.5,22,204602.2,
AP_ANP_00137,Rabi,2025,Bengal Gram,2.14,2075.8,970.0,65,134927.0,
AP_ANP_00137,Summer,2025,Maize,6.4,10744.3,1678.8,20,214886.0,
AP_ANP_00138,Kharif,2025,Cotton,5.1,3571.0,700.2,70,249970.0,
AP_ANP_00138,Rabi,2025,Sunflower,7.93,5251.2,662.2,52,273062.4,
AP_ANP_00138,Summer,2025,Sunflower,7.57,7227.8,954.8,52,375845.6,
AP_ANP_00139,Kharif,2025,Paddy,1.4,2612.0,1865.7,22,57464.0,
AP_ANP_00139,Rabi,2025,Sunflower,3.38,1776.9,525.7,52,92398.8,
AP_ANP_00139,Summer,2025,Groundnut,7.68,9817.3,1278.3,58,569403.4,
AP_ANP_00140,Kharif,2025,Paddy,7.77,23599.8,3037.3,22,519195.6,
AP_ANP_00140,Rabi,2025,Sorghum,7.46,10413.4,1395.9,28,291575.2,
AP_ANP_00140,Summer,2025,Sunflower,1.8,1399.3,777.4,52,72763.6,
AP_ANP_00141,Kharif,2025,Red Gram,7.97,5967.1,748.7,82,489302.2,
AP_ANP_00141,Rabi,2025,Groundnut,3.98,4521.7,1136.1,58,262258.6,
AP_ANP_00141,Summer,2025,Sunflower,6.11,3204.1,524.4,52,166613.2,
AP_ANP_00142,Kharif,2025,Pearl Millet,3.93,2733.7,695.6,40,109348.0,
AP_ANP_00142,Rabi,2025,Sorghum,2.55,2502.3,981.3,28,70064.4,
AP_ANP_00142,Summer,2025,Sunflower,0.83,910.1,1096.5,52,47325.2,
AP_ANP_00143,Kharif,2025,Red Gram,5.41,3112.9,575.4,82,255257.8,
AP_ANP_00143,Rabi,2025,Bengal Gram,1.15,741.9,645.1,65,48223.5,
AP_ANP_00143,Summer,2025,Maize,3.3,6664.3,2019.5,20,133286.0,
AP_ANP_00144,Kharif,2025,Paddy,1.11,2340.2,2108.3,22,51484.4,
AP_ANP_00144,Rabi,2025,Groundnut,5.62,4233.5,753.3,58,245543.0,
AP_ANP_00144,Summer,2025,Sunflower,6.88,5824.6,846.6,52,302879.2,
AP_ANP_00145,Kharif,2025,Cotton,6.69,5410.2,808.7,70,378714.0,
AP_ANP_00145,Rabi,2025,Sorghum,5.59,5884.0,1052.6,28,164752.0,
AP_ANP_00145,Summer,2025,Maize,2.5,8143.2,3257.3,20,162864.0,
AP_ANP_00146,Kharif,2025,Foxtail Millet,1.68,806.7,480.2,45,36301.5,
AP_ANP_00146,Rabi,2025,Maize,3.01,5952.0,1977.4,20,119040.0,
AP_ANP_00146,Summer,2025,Groundnut,7.48,5790.3,774.1,58,335837.4,
AP_ANP_00147,Kharif,2025,Foxtail Millet,7.11,6261.8,880.7,45,281781.0,
AP_ANP_00147,Rabi,2025,Maize,3.99,12999.8,3258.1,20,259996.0,
AP_ANP_00147,Summer,2025,Maize,0.54,1695.5,3139.9,20,33910.0,
AP_ANP_00148,Kharif,2025,Paddy,4.67,13352.9,2859.3,22,293763.8,
AP_ANP_00148,Rabi,2025,Groundnut,2.44,2037.9,835.2,58,118198.2,
AP_ANP_00148,Summer,2025,Vegetables,1.13,5234.4,4632.2,18,94219.2,
AP_ANP_00149,Kharif,2025,Groundnut,2.45,2802.3,1143.8,58,162533.4,
AP_ANP_00149,Rabi,2025,Bengal Gram,4.55,3948.9,867.9,65,256678.5,
AP_ANP_00149,Summer,2025,Vegetables,1.3,8846.6,6805.1,18,159238.8,
AP_ANP_00150,Kharif,2025,Red Gram,6.8,3373.5,496.1,82,276627.0,
AP_ANP_00150,Rabi,2025,Bengal Gram,1.85,1576.6,852.2,65,102479.0,
AP_ANP_00150,Summer,2025,Vegetables,6.42,24837.7,3868.8,18,447078.6,
AP_ANP_00151,Kharif,2025,Pearl Millet,2.76,2357.3,854.1,40,94292.0,
AP_ANP_00151,Rabi,2025,Groundnut,1.01,1118.6,1107.5,58,64878.8,
AP_ANP_00151,Summer,2025,Vegetables,3.09,18863.2,6104.6,18,339537.6,
AP_ANP_00152,Kharif,2025,Foxtail Millet,7.93,5852.3,738.0,45,263353.5,
AP_ANP_00152,Rabi,2025,Groundnut,3.84,4428.7,1153.3,58,256864.6,
AP_ANP_00152,Summer,2025,Sunflower,4.96,3811.8,768.5,52,198213.6,
AP_ANP_00153,Kharif,2025,Paddy,2.93,7278.4,2484.1,22,160124.8,
AP_ANP_00153,Rabi,2025,Sunflower,6.28,6143.7,978.3,52,319472.4,
AP_ANP_00153,Summer,2025,Groundnut,3.84,3423.4,891.5,58,198557.2,
AP_ANP_00154,Kharif,2025,Paddy,1.27,3804.8,2995.9,22,83705.6,
AP_ANP_00154,Rabi,2025,Maize,4.45,14025.5,3151.8,20,280510.0,
AP_ANP_00154,Summer,2025,Groundnut,2.74,3529.1,1288.0,58,204687.8,
AP_ANP_00155,Kharif,2025,Cotton,1.49,1670.0,1120.8,70,116900.0,
AP_ANP_00155,Rabi,2025,Maize,7.72,12063.3,1562.6,20,241266.0,
AP_ANP_00155,Summer,2025,Sunflower,5.98,6797.5,1136.7,52,353470.0,
AP_ANP_00156,Kharif,2025,Paddy,3.48,7600.0,2183.9,22,167200.0,
AP_ANP_00156,Rabi,2025,Sunflower,7.88,6197.6,786.5,52,322275.2,
AP_ANP_00156,Summer,2025,Vegetables,7.21,29920.1,4149.8,18,538561.8,
AP_ANP_00157,Kharif,2025,Paddy,7.01,19634.3,2800.9,22,431954.6,
AP_ANP_00157,Rabi,2025,Sunflower,4.72,3918.1,830.1,52,203741.2,
AP_ANP_00157,Summer,2025,Vegetables,4.57,17348.6,3796.2,18,312274.8,
AP_ANP_00158,Kharif,2025,Groundnut,6.32,7834.3,1239.6,58,454389.4,
AP_ANP_00158,Rabi,2025,Bengal Gram,6.84,5859.1,856.6,65,380841.5,
AP_ANP_00158,Summer,2025,Groundnut,5.2,4117.9,791.9,58,238838.2,
AP_ANP_00159,Kharif,2025,Paddy,5.12,14925.8,2915.2,22,328367.6,
AP_ANP_00159,Rabi,2025,Maize,4.11,7129.2,1734.6,20,142584.0,
AP_ANP_00159,Summer,2025,Sunflower,1.44,1411.1,979.9,52,73377.2,
AP_ANP_00160,Kharif,2025,Pearl Millet,2.19,1271.1,580.4,40,50844.0,
AP_ANP_00160,Rabi,2025,Bengal Gram,5.39,3210.3,595.6,65,208669.5,
AP_ANP_00160,Summer,2025,Sunflower,4.93,3960.3,803.3,52,205935.6,
AP_ANP_00161,Kharif,2025,Paddy,3.98,10955.3,2752.6,22,241016.6,
AP_ANP_00161,Rabi,2025,Bengal Gram,3.47,3417.3,984.8,65,222124.5,
AP_ANP_00161,Summer,2025,Vegetables,5.91,37143.8,6284.9,18,668588.4,
AP_ANP_00162,Kharif,2025,Groundnut,6.35,4620.9,727.7,58,268012.2,
AP_ANP_00162,Rabi,2025,Bengal Gram,4.1,1898.3,463.0,65,123389.5,
AP_ANP_00162,Summer,2025,Vegetables,2.32,18405.3,7933.3,18,331295.4,
AP_ANP_00163,Kharif,2025,Cotton,3.1,3303.1,1065.5,70,231217.0,
AP_ANP_00163,Rabi,2025,Maize,7.56,12434.7,1644.8,20,248694.0,
AP_ANP_00163,Summer,2025,Vegetables,4.51,33431.3,7412.7,18,601763.4,
AP_ANP_00164,Kharif,2025,Cotton,1.09,913.6,838.2,70,63952.0,
AP_ANP_00164,Rabi,2025,Bengal Gram,1.5,1110.8,740.5,65,72202.0,
AP_ANP_00164,Summer,2025,Groundnut,5.67,7146.5,1260.4,58,414497.0,
AP_ANP_00165,Kharif,2025,Red Gram,5.53,4290.2,775.8,82,351796.4,
AP_ANP_00165,Rabi,2025,Groundnut,1.43,1898.2,1327.4,58,110095.6,
AP_ANP_00165,Summer,2025,Maize,4.96,13556.7,2733.2,20,271134.0,
AP_ANP_00166,Kharif,2025,Groundnut,7.03,8435.3,1199.9,58,489247.4,
AP_ANP_00166,Rabi,2025,Groundnut,6.51,6103.8,937.6,58,354020.4,
AP_ANP_00166,Summer,2025,Vegetables,6.61,22478.0,3400.6,18,404604.0,
AP_ANP_00167,Kharif,2025,Pearl Millet,6.63,4814.7,726.2,40,192588.0,
AP_ANP_00167,Rabi,2025,Maize,5.33,13606.4,2552.8,20,272128.0,
AP_ANP_00167,Summer,2025,Sunflower,5.99,3337.0,557.1,52,173524.0,
AP_ANP_00168,Kharif,2025,Cotton,5.38,4775.3,887.6,70,334271.0,
AP_ANP_00168,Rabi,2025,Maize,5.12,11049.0,2158.0,20,220980.0,
AP_ANP_00168,Summer,2025,Maize,4.03,12044.1,2988.6,20,240882.0,
AP_ANP_00169,Kharif,2025,Paddy,0.83,1681.8,2026.3,22,36999.6,
AP_ANP_00169,Rabi,2025,Sorghum,0.66,740.9,1122.6,28,20745.2,
AP_ANP_00169,Summer,2025,Maize,2.99,7729.2,2585.0,20,154584.0,
AP_ANP_00170,Kharif,2025,Foxtail Millet,2.0,1480.2,740.1,45,66609.0,
AP_ANP_00170,Rabi,2025,Sunflower,1.04,542.4,521.5,52,28204.8,
AP_ANP_00170,Summer,2025,Vegetables,2.43,12910.8,5313.1,18,232394.4,
AP_ANP_00171,Kharif,2025,Cotton,3.62,4009.9,1107.7,70,280693.0,
AP_ANP_00171,Rabi,2025,Sorghum,5.22,6202.9,1188.3,28,173681.2,
AP_ANP_00171,Summer,2025,Maize,6.26,15710.7,2509.7,20,314214.0,
AP_ANP_00172,Kharif,2025,Red Gram,4.84,2513.4,519.3,82,206098.8,
AP_ANP_00172,Rabi,2025,Bengal Gram,5.94,4110.5,692.0,65,267182.5,
AP_ANP_00172,Summer,2025,Maize,7.05,23274.9,3301.4,20,465498.0,
AP_ANP_00173,Kharif,2025,Cotton,4.94,5668.2,1147.4,70,396774.0,
AP_ANP_00173,Rabi,2025,Groundnut,2.08,2363.1,1136.1,58,137059.8,
AP_ANP_00173,Summer,2025,Maize,5.24,15542.9,2966.2,20,310858.0,
AP_ANP_00174,Kharif,2025,Foxtail Millet,3.54,2481.2,700.9,45,111654.0,
AP_ANP_00174,Rabi,2025,Groundnut,5.24,5035.6,961.0,58,292064.8,
AP_ANP_00174,Summer,2025,Vegetables,4.34,21983.0,5065.2,18,395694.0,
AP_ANP_00175,Kharif,2025,Cotton,2.35,2637.6,1122.4,70,184632.0,
AP_ANP_00175,Rabi,2025,Sorghum,3.84,3885.7,1011.9,28,108799.6,
AP_ANP_00175,Summer,2025,Groundnut,3.19,3557.2,1115.1,58,206317.6,
AP_ANP_00176,Kharif,2025,Cotton,2.84,2383.9,839.4,70,166873.0,
AP_ANP_00176,Rabi,2025,Bengal Gram,6.93,2809.4,405.4,65,182611.0,
AP_ANP_00176,Summer,2025,Maize,4.91,13244.2,2697.4,20,264884.0,
AP_ANP_00177,Kharif,2025,Pearl Millet,3.9,2410.2,618.0,40,96408.0,
AP_ANP_00177,Rabi,2025,Sorghum,1.05,772.6,735.8,28,21632.8,
AP_ANP_00177,Summer,2025,Maize,4.4,9565.6,2174.0,20,191312.0,
AP_ANP_00178,Kharif,2025,Cotton,3.87,3686.9,952.7,70,258083.0,
AP_ANP_00178,Rabi,2025,Bengal Gram,7.61,4196.9,551.5,65,272798.5,
AP_ANP_00178,Summer,2025,Groundnut,3.19,3080.3,965.6,58,178657.4,
AP_ANP_00179,Kharif,2025,Foxtail Millet,5.48,3492.4,637.3,45,157158.0,
AP_ANP_00179,Rabi,2025,Sorghum,6.83,8499.9,1244.5,28,237997.2,
AP_ANP_00179,Summer,2025,Maize,4.89,15826.5,3236.5,20,316530.0,
AP_ANP_00180,Kharif,2025,Pearl Millet,0.76,754.9,993.3,40,30196.0,
AP_ANP_00180,Rabi,2025,Sunflower,1.42,939.8,661.8,52,48869.6,
AP_ANP_00180,Summer,2025,Groundnut,0.89,1021.7,1148.0,58,59258.6,
AP_ANP_00181,Kharif,2025,Foxtail Millet,1.16,524.0,451.7,45,23580.0,
AP_ANP_00181,Rabi,2025,Sorghum,4.89,5626.4,1150.6,28,157539.2,
AP_ANP_00181,Summer,2025,Groundnut,3.48,3604.9,1035.9,58,209084.2,
AP_ANP_00182,Kharif,2025,Foxtail Millet,7.64,5497.7,719.6,45,247396.5,
AP_ANP_00182,Rabi,2025,Sunflower,7.01,5736.3,818.3,52,298287.6,
AP_ANP_00182,Summer,2025,Sunflower,4.37,3680.4,842.2,52,191380.8,
AP_ANP_00183,Kharif,2025,Pearl Millet,0.72,470.9,654.0,40,18836.0,
AP_ANP_00183,Rabi,2025,Maize,5.79,11022.4,1903.7,20,220448.0,
AP_ANP_00183,Summer,2025,Maize,5.55,19090.9,3439.8,20,381818.0,
AP_ANP_00184,Kharif,2025,Groundnut,2.26,3105.9,1374.3,58,180142.2,
AP_ANP_00184,Rabi,2025,Sorghum,2.41,2721.6,1129.3,28,76204.8,
AP_ANP_00184,Summer,2025,Vegetables,7.84,38192.6,4871.5,18,687466.8,
AP_ANP_00185,Kharif,2025,Cotton,5.13,5752.3,1121.3,70,402661.0,
AP_ANP_00185,Rabi,2025,Groundnut,4.78,3447.8,721.3,58,199972.4,
AP_ANP_00185,Summer,2025,Sunflower,7.48,7350.6,982.7,52,382231.2,
AP_ANP_00186,Kharif,2025,Groundnut,7.56,9667.7,1278.8,58,560726.6,
AP_ANP_00186,Rabi,2025,Bengal Gram,5.5,4104.6,746.3,65,266799.0,
AP_ANP_00186,Summer,2025,Maize,3.11,5655.8,1818.6,20,113116.0,
AP_ANP_00187,Kharif,2025,Cotton,3.55,3984.9,1122.5,70,278943.0,
AP_ANP_00187,Rabi,2025,Bengal Gram,6.37,4715.1,740.2,65,306481.5,
AP_ANP_00187,Summer,2025,Groundnut,6.04,7942.6,1315.0,58,460670.8,
AP_ANP_00188,Kharif,2025,Paddy,3.79,11604.6,3061.9,22,255301.2,
AP_ANP_00188,Rabi,2025,Maize,7.08,15111.6,2134.4,20,302232.0,
AP_ANP_00188,Summer,2025,Sunflower,7.02,5356.3,763.0,52,278527.6,
AP_ANP_00189,Kharif,2025,Cotton,2.93,2402.3,819.9,70,168161.0,
AP_ANP_00189,Rabi,2025,Bengal Gram,3.47,2836.0,817.3,65,184340.0,
AP_ANP_00189,Summer,2025,Groundnut,3.41,3458.1,1014.1,58,200569.8,
AP_ANP_00190,Kharif,2025,Groundnut,2.2,1652.6,751.2,58,95850.8,
AP_ANP_00190,Rabi,2025,Bengal Gram,5.03,4028.5,800.9,65,261852.5,
AP_ANP_00190,Summer,2025,Maize,5.15,12499.1,2427.0,20,249982.0,
AP_ANP_00191,Kharif,2025,Foxtail Millet,7.64,6292.3,823.6,45,283153.5,
AP_ANP_00191,Rabi,2025,Sorghum,7.36,9207.4,1251.0,28,257807.2,
AP_ANP_00191,Summer,2025,Sunflower,1.32,797.7,604.3,52,41480.4,
AP_ANP_00192,Kharif,2025,Paddy,5.06,14526.2,2870.8,22,319576.4,
AP_ANP_00192,Rabi,2025,Maize,6.6,19378.9,2936.2,20,387578.0,
AP_ANP_00192,Summer,2025,Vegetables,7.67,23709.5,3091.2,18,426771.0,
AP_ANP_00193,Kharif,2025,Foxtail Millet,7.66,5571.1,727.3,45,250699.5,
AP_ANP_00193,Rabi,2025,Sorghum,3.35,2538.3,757.7,28,71072.4,
AP_ANP_00193,Summer,2025,Vegetables,4.09,16248.8,3972.8,18,292478.4,
AP_ANP_00194,Kharif,2025,Cotton,2.43,1873.3,770.9,70,131131.0,
AP_ANP_00194,Rabi,2025,Sorghum,2.8,3478.7,1242.4,28,97403.6,
AP_ANP_00194,Summer,2025,Vegetables,4.54,20686.5,4556.5,18,372357.0,
AP_ANP_00195,Kharif,2025,Pearl Millet,2.54,1795.3,706.8,40,71812.0,
AP_ANP_00195,Rabi,2025,Groundnut,1.41,1165.8,826.8,58,67616.4,
AP_ANP_00195,Summer,2025,Sunflower,5.61,3517.5,627.0,52,182910.0,
AP_ANP_00196,Kharif,2025,Paddy,1.89,5830.5,3084.9,22,128271.0,
AP_ANP_00196,Rabi,2025,Bengal Gram,3.68,1664.1,452.2,65,108166.5,
AP_ANP_00196,Summer,2025,Sunflower,6.62,5041.1,761.5,52,262137.2,
AP_ANP_00197,Kharif,2025,Paddy,7.64,20187.2,2642.3,22,444118.4,
AP_ANP_00197,Rabi,2025,Groundnut,6.64,8757.5,1318.9,58,507935.0,
AP_ANP_00197,Summer,2025,Maize,2.21,4252.3,1924.1,20,85046.0,
AP_ANP_00198,Kharif,2025,Red Gram,6.8,5100.0,750.0,82,418200.0,
AP_ANP_00198,Rabi,2025,Groundnut,3.15,2727.3,865.8,58,158183.4,
AP_ANP_00198,Summer,2025,Groundnut,6.35,5666.7,892.4,58,328668.6,
AP_ANP_00199,Kharif,2025,Foxtail Millet,5.54,4458.6,804.8,45,200637.0,
AP_ANP_00199,Rabi,2025,Maize,6.25,11246.2,1799.4,20,224924.0,
AP_ANP_00199,Summer,2025,Vegetables,3.68,13854.8,3764.9,18,249386.4,
AP_ANP_00200,Kharif,2025,Groundnut,6.97,5936.3,851.7,58,344305.4,
AP_ANP_00200,Rabi,2025,Sunflower,1.22,630.1,516.5,52,32765.2,
AP_ANP_00200,Summer,2025,Vegetables,5.31,32048.5,6035.5,18,576873.0,
AP_ANP_00201,Kharif,2025,Foxtail Millet,3.43,2391.4,697.2,45,107613.0,
AP_ANP_00201,Rabi,2025,Groundnut,4.23,5885.6,1391.4,58,341364.8,
AP_ANP_00201,Summer,2025,Groundnut,1.52,1803.6,1186.6,58,104608.8,
AP_ANP_00202,Kharif,2025,Foxtail Millet,3.84,2927.2,762.3,45,131724.0,
AP_ANP_00202,Rabi,2025,Groundnut,0.62,582.1,938.8,58,33761.8,
AP_ANP_00202,Summer,2025,Sunflower,6.64,6124.1,922.3,52,318453.2,
AP_ANP_00203,Kharif,2025,Cotton,2.56,1658.1,647.7,70,116067.0,
AP_ANP_00203,Rabi,2025,Groundnut,1.14,1511.5,1325.9,58,87667.0,
AP_ANP_00203,Summer,2025,Vegetables,1.94,8956.8,4616.9,18,161222.4,
AP_ANP_00204,Kharif,2025,Foxtail Millet,1.02,672.7,659.5,45,30271.5,
AP_ANP_00204,Rabi,2025,Bengal Gram,1.01,889.0,880.2,65,57785.0,
AP_ANP_00204,Summer,2025,Maize,2.25,5805.0,2580.0,20,116100.0,
AP_ANP_00205,Kharif,2025,Cotton,4.5,3575.7,794.6,70,250299.0,
AP_ANP_00205,Rabi,2025,Groundnut,3.0,3505.8,1168.6,58,203336.4,
AP_ANP_00205,Summer,2025,Maize,7.96,22476.7,2823.7,20,449534.0,
